PROD_ID|TIME_ID|PROMO_ID|CHANNEL_ID|UNIT_COST|UNIT_PRICE
43|30/03/1998|999|4|39.55|47.86
44|07/01/1998|999|4|38.09|47.45
44|12/01/1998|999|3|39.37|47.69
44|20/01/1998|999|2|39.88|47.45
44|05/02/1998|999|2|41.25|47.88
44|15/02/1998|999|2|40.68|48.36
44|17/02/1998|999|3|40.16|48.36
44|01/03/1998|999|2|40.68|48.36
44|30/03/1998|999|3|40.88|47.86
45|31/01/1998|999|3|39.37|47.45
45|05/02/1998|999|4|38.85|47.69
45|12/02/1998|999|4|38.85|48.36
45|21/02/1998|999|2|40.68|48.36
45|01/03/1998|999|3|40.16|48.36
45|04/03/1998|999|2|40.68|47.69
46|07/01/1998|999|2|20.27|25.18
46|17/02/1998|999|4|20.12|25.18
47|07/01/1998|999|2|25.7|30.56
47|12/01/1998|999|3|25.37|30.87
47|13/01/1998|999|4|24.55|29.47
47|20/01/1998|999|3|25.37|30.81
47|28/01/1998|999|2|26.05|30.2
47|28/01/1998|999|3|25.37|30.81
47|12/02/1998|999|4|25.04|29.53
47|25/02/1998|999|3|25.88|30.44
48|04/01/1998|999|4|10.29|13.13
48|07/01/1998|999|2|10.76|13
48|13/01/1998|999|3|10.43|12.95
48|26/01/1998|999|4|10.47|13
48|04/03/1998|999|3|10.64|12.95
48|13/03/1998|999|3|10.83|13
113|27/02/1998|999|3|20.41|27.98
113|13/03/1998|999|3|20.41|27.98
113|20/03/1998|999|3|20.41|27.98
113|28/03/1998|999|3|20.41|27.98
114|11/01/1998|999|3|16.52|22.79
114|15/01/1998|999|3|16.63|19.64
114|07/02/1998|999|3|16.85|22.72
115|05/02/1998|999|4|7.76|9.3
115|14/02/1998|999|4|7.76|9.3
115|18/02/1998|999|3|8.03|9.17
115|27/02/1998|999|4|7.76|9.3
116|25/02/1998|999|3|10.64|14.59
116|22/03/1998|999|3|10.64|14.39
117|15/01/1998|999|3|7.87|9.3
117|24/02/1998|999|2|8.2|10.65
117|02/03/1998|999|3|7.98|10.94
117|28/03/1998|999|3|7.98|10.94
118|17/01/1998|999|3|437.61|552.11
118|18/01/1998|999|4|6.77|8.15
118|20/01/1998|999|2|443.22|552.11
118|10/02/1998|999|4|431.82|552.11
118|17/02/1998|999|4|6.91|8.26
119|29/01/1998|999|4|5.92|7.13
119|04/02/1998|999|3|6.21|8.51
119|11/02/1998|999|2|6.31|7.13
119|11/02/1998|999|3|6.31|8.42
119|27/02/1998|999|3|6.24|7.13
119|02/03/1998|999|3|6.21|8.51
119|07/03/1998|999|3|6.21|8.51
120|25/02/1998|999|3|6.21|9.22
120|13/03/1998|999|3|6.21|9.22
120|27/03/1998|999|3|6.21|9.09
125|16/01/1998|999|3|14|16.59
125|22/01/1998|999|2|14.09|16.63
125|24/01/1998|999|4|13.54|16.59
125|27/01/1998|999|2|14.09|16.86
125|04/02/1998|999|3|14.19|16.86
125|05/03/1998|999|3|14.19|16.63
126|01/01/1998|999|3|25.22|30.15
126|04/01/1998|999|2|25.55|30.57
126|11/01/1998|999|3|25.22|30.57
126|16/01/1998|999|2|25.7|30.08
126|01/03/1998|999|3|25.72|30.57
126|29/03/1998|999|2|26.06|30.15
127|15/01/1998|999|2|32.79|39.38
127|18/01/1998|999|2|32.79|38.14
127|28/01/1998|999|2|32.79|38.67
127|03/02/1998|999|2|994.6|1264.99
127|26/02/1998|999|2|1010.51|1257.75
127|09/03/1998|999|2|33.45|38.84
127|23/03/1998|999|2|994.6|1271.55
128|01/03/1998|999|2|25.32|29.8
128|29/03/1998|999|4|24.17|29.39
129|11/01/1998|999|4|163.41|198.97
129|16/01/1998|999|4|163.41|201.76
129|18/02/1998|999|2|174.5|202.64
129|18/02/1998|999|4|166.68|205.48
129|18/03/1998|999|3|172.29|202.64
129|27/03/1998|999|3|172.29|205.48
129|31/03/1998|999|3|175.4|203.35
130|01/02/1998|999|2|81.38|92.78
130|27/02/1998|999|4|77.72|92.78
131|04/03/1998|999|3|17.16|26.68
140|02/02/1998|999|3|26.61|41.99
140|08/03/1998|999|3|27.09|42.14
19|25/03/1998|999|3|49.68|62.15
19|28/03/1998|999|4|49|63.02
48|22/02/1998|999|3|10.64|13.13
117|24/03/1998|999|3|7.98|10.94
130|24/03/1998|999|3|79.87|125.99
15|05/01/1998|999|4|869.95|1003.99
17|05/01/1998|999|2|969.4|1572.7
19|30/01/1998|999|3|48.71|63.02
22|02/01/1998|999|3|21.87|26.24
25|17/01/1998|999|2|99.58|128.32
26|10/01/1998|999|3|130.5|167.99
28|30/03/1998|999|3|180.67|214.74
29|30/01/1998|999|2|443.22|561.75
30|30/01/1998|999|2|8.8|10.94
30|03/02/1998|999|3|8.99|10.83
30|26/02/1998|999|3|8.86|10.79
35|10/01/1998|999|2|44.31|54.45
35|19/03/1998|999|4|43.18|54.92
37|23/01/1998|999|3|48.12|59.91
38|18/01/1998|999|3|26.25|32.22
39|19/01/1998|999|3|30.44|40.45
39|30/03/1998|999|2|31.46|39.19
40|01/01/1998|999|3|39.37|47.69
40|19/01/1998|999|3|40.08|47.86
41|22/02/1998|999|3|40.88|46.95
45|20/01/1998|999|2|40.44|46.98
45|30/01/1998|999|2|39.88|48.36
45|12/02/1998|999|3|40.16|47.69
47|04/02/1998|999|3|25.88|30.87
47|17/03/1998|999|3|25.88|30.44
113|27/01/1998|999|4|19.82|23.53
113|10/02/1998|999|3|20.41|27.98
115|01/01/1998|999|2|7.97|9.3
115|18/01/1998|999|3|7.87|9.17
116|11/01/1998|999|4|10.16|12.4
117|19/01/1998|999|2|7.97|9.3
117|01/02/1998|999|3|8.03|9.3
118|24/01/1998|999|4|6.77|8.26
118|14/02/1998|999|3|7.13|8.26
119|29/01/1998|999|3|6.09|8.39
123|22/02/1998|999|3|44.37|64.99
125|24/01/1998|999|3|14|16.59
125|09/02/1998|999|2|14.37|16.63
126|29/01/1998|999|2|25.7|29.66
126|27/03/1998|999|4|25.37|30.57
128|09/01/1998|999|3|24.5|29.39
129|24/03/1998|999|4|166.68|202.64
130|06/01/1998|999|3|78.76|95.81
130|27/03/1998|999|2|81.38|95.81
14|14/01/1998|999|3|875.22|1124.52
14|18/01/1998|999|4|846.71|1124.52
14|24/01/1998|999|3|875.22|1108.99
14|28/01/1998|999|4|846.71|1124.52
14|05/03/1998|999|4|875.1|1259.99
14|23/03/1998|999|3|892.72|1176.23
14|30/03/1998|999|2|904.18|1176.23
15|14/01/1998|999|2|886.45|1013.99
15|20/01/1998|999|4|846.71|1013.99
15|21/01/1998|999|2|886.45|999.99
15|24/01/1998|999|2|886.45|999.99
15|10/02/1998|999|4|863.64|999.99
15|05/03/1998|999|2|898.9|1013.99
17|05/02/1998|999|4|962.61|1495.99
18|08/01/1998|999|3|1149.17|1639.32
18|24/03/1998|999|4|1134.2|1674.39
19|25/02/1998|999|2|50.33|63.02
19|14/03/1998|999|2|50.33|63.02
21|03/02/1998|999|4|777.28|1067.73
21|14/02/1998|999|3|803.45|1061.09
22|25/01/1998|999|2|22.16|26.61
22|26/01/1998|999|2|22.16|26.24
22|07/02/1998|999|2|22.6|26.61
22|23/02/1998|999|3|22.31|26.61
22|12/03/1998|999|2|23.01|26.33
23|10/02/1998|999|2|19.77|24.08
23|19/02/1998|999|3|19.87|23.83
23|21/02/1998|999|2|19.77|23.75
23|16/03/1998|999|3|19.51|23.75
24|03/01/1998|999|4|39.46|49.43
24|19/01/1998|999|4|39.46|49.34
24|26/01/1998|999|3|40.01|48.66
24|17/02/1998|999|4|40.25|48.75
24|19/02/1998|999|4|40.25|49.34
24|21/02/1998|999|3|40.81|49.43
24|12/03/1998|999|3|40.81|48.75
25|07/01/1998|999|3|98.3|126.55
25|26/01/1998|999|3|100.07|126.99
25|02/02/1998|999|3|100.27|127.74
26|25/01/1998|999|3|130.5|167.99
26|25/02/1998|999|3|133.11|170.34
26|02/03/1998|999|3|133.11|170.34
26|20/03/1998|999|3|133.11|170.34
28|25/01/1998|999|3|174|213.99
28|10/03/1998|999|3|177.48|213.99
28|23/03/1998|999|3|180.67|214.74
28|25/03/1998|999|3|180.67|214.74
29|11/01/1998|999|2|443.22|552.11
29|28/01/1998|999|3|437.61|561.75
29|07/02/1998|999|3|446.36|561.75
29|23/02/1998|999|4|431.82|552.11
30|14/01/1998|999|3|8.69|10.79
30|30/01/1998|999|3|8.69|10.79
30|12/02/1998|999|3|8.86|10.94
30|14/02/1998|999|2|8.98|10.94
30|25/02/1998|999|2|8.98|10.94
30|25/02/1998|999|3|8.86|10.94
30|23/03/1998|999|4|8.74|10.79
31|12/01/1998|999|4|7.72|9.85
31|26/01/1998|999|4|7.72|9.71
31|17/02/1998|999|3|7.98|9.71
31|19/02/1998|999|3|7.98|9.85
31|28/02/1998|999|2|8.08|9.71
31|08/03/1998|999|3|7.98|9.71
31|23/03/1998|999|2|8.08|9.85
34|08/01/1998|999|4|33.86|42.96
34|20/01/1998|999|4|34.46|43.11
35|10/01/1998|999|3|43.76|53.7
35|02/02/1998|999|3|47.11|54.92
35|03/02/1998|999|4|44.53|57.19
36|17/01/1998|999|4|38.09|49.01
36|31/01/1998|999|2|39.88|49.01
36|22/02/1998|999|3|39.92|52.01
37|19/01/1998|999|2|48.46|63.57
37|01/02/1998|999|2|49.73|60.41
37|22/02/1998|999|4|48.99|62.91
37|04/03/1998|999|3|48.8|62.45
37|09/03/1998|999|2|50.61|59.79
38|10/01/1998|999|3|26.25|32.22
38|10/01/1998|999|4|25.39|32.22
38|29/01/1998|999|3|26.09|34.67
38|22/02/1998|999|3|26.61|34.67
38|26/02/1998|999|2|26.96|34.67
39|09/01/1998|999|2|30.84|40.45
39|15/01/1998|999|4|30.04|37.74
39|05/02/1998|999|2|31.46|40.45
39|05/02/1998|999|4|30.63|39.89
39|19/03/1998|999|3|31.61|39.33
40|18/01/1998|999|4|38.09|46.79
40|31/01/1998|999|3|39.37|47.45
40|04/02/1998|999|4|38.85|47.45
40|05/02/1998|999|2|41.41|47.86
40|19/02/1998|999|4|39.55|46.95
40|26/02/1998|999|3|40.16|46.79
40|26/03/1998|999|2|40.68|47.69
41|12/01/1998|999|3|39.37|47.69
41|13/01/1998|999|4|38.09|47.45
41|22/01/1998|999|3|39.37|48.36
41|26/01/1998|999|2|39.88|48.36
41|04/02/1998|999|4|38.85|47.45
41|24/02/1998|999|3|40.16|47.69
41|25/02/1998|999|2|40.68|48.36
41|28/02/1998|999|3|40.16|47.69
41|30/03/1998|999|3|40.16|48.36
42|13/01/1998|999|4|38.09|47.45
42|07/02/1998|999|2|40.68|47.45
42|15/02/1998|999|2|40.68|47.69
42|22/02/1998|999|2|40.68|47.45
42|09/03/1998|999|3|40.88|47.86
43|15/01/1998|999|4|38.63|46.98
43|17/02/1998|999|4|38.85|46.79
43|22/02/1998|999|3|40.88|46.95
43|28/02/1998|999|2|41.32|47.83
44|24/01/1998|999|3|39.37|47.45
44|28/01/1998|999|3|39.37|46.79
45|01/01/1998|999|3|39.37|47.69
45|13/01/1998|999|4|38.09|47.45
45|15/01/1998|999|4|38.09|47.45
45|31/01/1998|999|2|39.88|47.45
45|10/02/1998|999|2|40.68|48.36
45|10/02/1998|999|4|38.85|48.36
45|09/03/1998|999|2|41.41|47.86
46|17/01/1998|999|3|20.01|24.83
46|20/01/1998|999|3|20.01|24.83
46|30/01/1998|999|2|20.27|25.18
46|13/02/1998|999|2|20.68|25.18
46|15/02/1998|999|4|20.12|25.18
46|13/03/1998|999|3|20.78|24.92
47|09/01/1998|999|3|25.37|30.44
47|24/01/1998|999|4|24.55|29.47
47|09/03/1998|999|2|26.21|30.56
47|12/03/1998|999|3|25.88|30.87
47|19/03/1998|999|4|25.04|29.94
47|30/03/1998|999|3|25.88|30.87
48|12/01/1998|999|2|10.76|13
48|29/01/1998|999|3|10.43|12.95
48|04/02/1998|999|2|10.78|12.95
48|21/02/1998|999|2|10.98|13
48|26/02/1998|999|3|10.64|13.13
113|07/01/1998|999|3|20.12|23.78
113|24/01/1998|999|4|19.47|23.45
113|04/02/1998|999|2|20.79|23.45
113|16/02/1998|999|3|20.52|23.78
114|01/01/1998|999|4|16.08|19.64
114|06/01/1998|999|2|16.83|19.37
114|07/03/1998|999|3|16.85|23.11
114|18/03/1998|999|3|16.85|23.11
115|04/01/1998|999|3|7.87|9.3
115|01/02/1998|999|2|8.13|9.3
115|01/02/1998|999|3|8.03|9.3
115|27/02/1998|999|2|8.13|9.17
116|19/01/1998|999|2|10.63|12.4
116|19/01/1998|999|4|10.16|12.4
116|11/02/1998|999|2|11.04|12.27
116|04/03/1998|999|3|10.64|14.59
116|28/03/1998|999|3|10.64|14.59
117|15/01/1998|999|2|7.97|9.3
117|20/01/1998|999|2|7.97|9.3
117|04/02/1998|999|2|8.08|10.76
117|11/02/1998|999|3|7.98|10.79
117|14/02/1998|999|3|8.03|9.3
117|01/03/1998|999|3|8.13|10.83
118|24/01/1998|999|3|6.99|8.26
118|29/01/1998|999|3|6.99|8.15
118|14/02/1998|999|2|7.22|8.26
119|01/01/1998|999|4|6.03|7.15
119|31/01/1998|999|3|6.09|8.39
119|01/02/1998|999|2|6.31|7.23
120|01/02/1998|999|3|6.21|9
123|27/03/1998|999|3|45.17|65.22
125|24/02/1998|999|3|14.44|16.69
126|27/01/1998|999|2|25.55|30.57
126|11/02/1998|999|4|25.49|29.76
126|15/02/1998|999|2|26.06|30.15
126|15/03/1998|999|4|25.37|30.15
126|29/03/1998|999|4|25.37|30.57
127|14/01/1998|999|2|975.1|1264.99
127|15/01/1998|999|3|32.37|39.38
127|20/01/1998|999|3|1016.56|1282.7
127|23/01/1998|999|2|975.1|1271.55
127|05/02/1998|999|3|33.02|39.38
127|11/02/1998|999|2|33.45|38.67
127|05/03/1998|999|3|32.83|51.79
127|29/03/1998|999|2|33.45|38.84
128|16/01/1998|999|4|23.7|29.26
128|18/01/1998|999|4|23.7|28.86
128|22/01/1998|999|3|24.8|39.33
128|22/01/1998|999|4|23.7|28.86
128|01/02/1998|999|2|25.32|29.8
128|04/03/1998|999|2|25.32|29.8
129|05/01/1998|999|4|163.41|198.97
129|28/01/1998|999|3|171.27|199.77
129|05/02/1998|999|4|166.68|205.48
129|11/02/1998|999|3|172.29|201.76
129|22/02/1998|999|4|166.68|201.76
129|27/02/1998|999|2|174.5|202.64
130|07/01/1998|999|4|76.2|94.08
130|22/01/1998|999|2|79.78|94.49
130|27/01/1998|999|3|78.3|127.75
130|22/03/1998|999|2|81.38|94.49
131|18/03/1998|999|3|17.16|26.68
132|15/01/1998|999|3|21.73|35.48
132|05/02/1998|999|3|22.16|35.48
132|27/02/1998|999|3|22.16|35.48
132|04/03/1998|999|3|22.16|34.99
132|18/03/1998|999|3|22.16|35.48
140|03/02/1998|999|3|26.99|41.25
14|16/03/1998|999|2|904.18|1159.99
20|10/03/1998|999|3|532.46|599.99
21|23/02/1998|999|4|777.28|1052.99
21|14/03/1998|999|3|803.45|1061.09
25|26/02/1998|999|2|101.57|128.32
25|13/03/1998|999|3|100.27|126.55
42|26/03/1998|999|4|38.85|47.69
113|15/01/1998|999|3|20.01|27.98
13|10/01/1998|999|2|793.14|1205.99
14|03/01/1998|999|2|886.45|1124.52
18|17/01/1998|999|3|1133.3|1697.83
18|14/02/1998|999|2|1170.86|1674.39
19|26/02/1998|999|2|50.33|63.02
22|16/01/1998|999|3|21.87|26.19
23|07/01/1998|999|3|19.13|23.75
23|25/01/1998|999|3|19.48|23.83
26|19/03/1998|999|3|133.11|170.34
28|19/03/1998|999|3|177.48|216.99
29|30/03/1998|999|3|446.36|561.75
31|30/03/1998|999|2|8.08|9.71
35|12/02/1998|999|2|45.2|54.92
39|28/02/1998|999|2|31.46|39.89
40|15/02/1998|999|2|40.68|48.36
40|01/03/1998|999|3|40.16|48.36
41|19/02/1998|999|3|40.72|46.98
45|17/02/1998|999|4|38.85|46.79
46|15/01/1998|999|3|20.37|24.92
47|09/01/1998|999|2|25.7|30.56
48|30/01/1998|999|4|10.29|13.13
48|05/02/1998|999|3|10.64|13.13
113|23/01/1998|999|3|20.12|23.78
113|23/02/1998|999|2|20.79|23.78
114|06/02/1998|999|3|16.85|22.79
116|24/02/1998|999|2|10.84|12.23
117|05/02/1998|999|2|8.13|9.3
118|08/01/1998|999|2|7.08|8.26
120|07/02/1998|999|3|6.21|9
125|19/01/1998|999|3|14|16.59
125|27/02/1998|999|4|13.81|16.59
125|29/03/1998|999|2|14.37|16.86
127|06/02/1998|999|2|33.45|38.67
127|31/03/1998|999|2|33.45|39.38
130|09/03/1998|999|2|82.84|94.82
140|27/02/1998|999|3|26.61|41.99
148|23/03/1998|999|3|18.64|29.8
14|14/01/1998|999|4|846.71|1124.52
14|17/01/1998|999|2|886.45|1124.52
14|14/02/1998|999|2|904.18|1176.23
14|25/02/1998|999|2|898.9|1277.63
14|30/03/1998|999|4|863.64|1176.23
15|28/01/1998|999|2|886.45|1013.99
15|16/02/1998|999|2|904.18|1013.99
15|28/02/1998|999|4|863.64|1013.99
17|10/01/1998|999|3|957.04|1495.99
17|29/01/1998|999|3|957.04|1495.99
17|25/02/1998|999|2|988.79|1550.99
17|20/03/1998|999|3|976.18|1572.7
18|14/01/1998|999|2|1152.39|1442.99
18|20/01/1998|999|2|1152.39|1552.83
18|03/02/1998|999|4|1138.45|1537.52
18|10/02/1998|999|3|1155.97|1655.65
18|14/02/1998|999|4|1122.74|1552.83
18|17/02/1998|999|3|1176.77|1638.5
18|11/03/1998|999|4|1154.61|1680.25
18|20/03/1998|999|2|1175.44|1552.83
18|20/03/1998|999|4|1122.74|1552.83
19|16/01/1998|999|2|49.34|63.02
19|19/01/1998|999|2|50.13|62.34
19|20/01/1998|999|2|49.34|62.15
19|28/01/1998|999|2|49.34|63.02
19|28/01/1998|999|3|48.71|63.02
19|16/02/1998|999|2|50.33|63.02
19|19/02/1998|999|2|51.04|62.4
19|20/02/1998|999|3|49.68|63.02
19|14/03/1998|999|3|49.68|62.15
20|25/02/1998|999|3|532.46|599.99
21|13/01/1998|999|2|812.17|1056.68
21|30/01/1998|999|3|787.7|1075.95
21|17/03/1998|999|3|803.45|1061.09
22|21/01/1998|999|4|21.16|26.24
22|23/01/1998|999|2|22.16|26.19
22|13/02/1998|999|4|21.58|26.56
22|02/03/1998|999|2|22.91|26.34
23|21/02/1998|999|3|19.51|24.08
24|02/01/1998|999|4|39.46|49.34
24|13/01/1998|999|3|40.01|49.34
24|20/01/1998|999|2|40.53|48.75
24|25/01/1998|999|3|40.01|49.43
24|16/02/1998|999|2|41.34|49.34
24|20/02/1998|999|2|41.34|49.34
24|03/03/1998|999|2|41.34|49.43
24|08/03/1998|999|3|40.81|49.43
24|08/03/1998|999|4|40.81|48.95
24|21/03/1998|999|4|40.25|48.75
25|03/01/1998|999|3|98.3|128.32
25|16/02/1998|999|3|100.27|128.32
25|10/03/1998|999|3|100.27|126.55
25|28/03/1998|999|2|101.57|128.32
26|02/01/1998|999|3|130.5|169.58
26|13/02/1998|999|3|133.11|170.34
28|08/01/1998|999|3|174|216.99
28|26/01/1998|999|3|177.13|214.74
29|07/02/1998|999|2|458.41|556.21
29|13/02/1998|999|2|452.08|553.99
29|13/02/1998|999|3|446.36|553.99
29|10/03/1998|999|2|452.08|553.99
29|26/03/1998|999|4|431.82|561.75
30|28/01/1998|999|3|8.69|10.79
30|10/02/1998|999|3|8.86|10.94
30|17/02/1998|999|3|8.86|10.79
30|03/03/1998|999|3|8.99|10.83
30|07/03/1998|999|3|8.86|10.79
30|14/03/1998|999|3|8.86|10.94
30|16/03/1998|999|2|8.98|10.94
30|16/03/1998|999|3|8.86|10.79
30|19/03/1998|999|4|8.74|10.79
30|20/03/1998|999|3|8.86|10.79
30|28/03/1998|999|3|8.86|10.79
31|28/01/1998|999|3|7.82|9.71
31|03/02/1998|999|3|8.09|9.75
31|12/02/1998|999|3|8.13|9.74
31|14/02/1998|999|3|7.98|9.85
31|28/02/1998|999|4|7.87|9.85
31|26/03/1998|999|3|8.13|9.74
32|17/02/1998|999|3|60.34|73.43
32|13/03/1998|999|3|60.34|73.43
33|10/01/1998|999|3|39.69|46.93
33|12/02/1998|999|3|39.92|46.74
34|03/01/1998|999|4|34.31|46.23
34|02/02/1998|999|3|35.49|46.23
34|16/03/1998|999|3|35.49|44.79
35|03/01/1998|999|4|42.89|57.79
35|28/02/1998|999|3|47.11|54.92
35|30/03/1998|999|4|43.18|54.16
36|10/01/1998|999|4|38.09|49.01
36|30/01/1998|999|4|38.09|49.01
36|31/01/1998|999|3|39.37|49.01
36|26/02/1998|999|2|40.44|52.01
36|17/03/1998|999|3|39.92|51.1
36|22/03/1998|999|3|39.92|51.1
37|04/01/1998|999|2|48.75|59.91
37|12/01/1998|999|3|51.72|59.79
37|15/01/1998|999|3|48.12|59.08
37|18/01/1998|999|4|46.56|59.91
37|22/01/1998|999|3|47.84|62.69
37|24/01/1998|999|3|48.12|59.91
37|05/02/1998|999|4|48.99|62.91
37|12/02/1998|999|4|48.35|59.29
38|13/01/1998|999|3|26.25|32.67
38|19/01/1998|999|4|25.73|34.67
38|13/02/1998|999|3|26.61|34.19
38|25/02/1998|999|3|26.61|34.19
38|22/03/1998|999|3|26.61|34.06
38|26/03/1998|999|2|27.45|33.71
39|19/01/1998|999|2|31.39|40.03
39|26/01/1998|999|2|30.84|40.45
39|15/02/1998|999|2|32.02|40.03
39|26/02/1998|999|2|31.46|40.45
40|04/01/1998|999|3|40.08|47.86
40|20/01/1998|999|4|38.09|47.45
40|24/01/1998|999|3|39.37|47.45
40|27/01/1998|999|4|38.09|47.45
40|29/01/1998|999|4|38.09|48.36
40|04/02/1998|999|2|40.68|47.45
40|12/02/1998|999|4|38.85|48.36
40|25/02/1998|999|2|40.68|48.36
40|28/02/1998|999|2|40.68|47.69
41|01/01/1998|999|3|39.37|47.69
41|01/02/1998|999|3|40.16|46.79
41|07/02/1998|999|3|40.16|48.36
41|22/02/1998|999|4|38.85|46.79
42|24/01/1998|999|3|39.37|46.79
42|24/01/1998|999|4|38.09|47.45
42|05/02/1998|999|2|40.68|48.36
42|19/02/1998|999|3|40.72|46.98
42|22/03/1998|999|3|40.16|48.36
43|13/01/1998|999|3|39.37|46.79
